MEASURED_IN_DATE,WELL_NAME,INTAKE
2022-09-22,7a8c71da43226a0b4b00ed66a5deb690eed82269dfc7c3f38c611143ce7e3970,0
2022-09-23,7a8c71da43226a0b4b00ed66a5deb690eed82269dfc7c3f38c611143ce7e3970,0
2022-09-24,7a8c71da43226a0b4b00ed66a5deb690eed82269dfc7c3f38c611143ce7e3970,0
2022-09-25,7a8c71da43226a0b4b00ed66a5deb690eed82269dfc7c3f38c611143ce7e3970,0
2022-09-26,7a8c71da43226a0b4b00ed66a5deb690eed82269dfc7c3f38c611143ce7e3970,0
2022-06-01,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-06-02,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-06-03,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-06-04,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-06-05,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-06-06,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-06-07,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-06-08,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-06-09,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-06-10,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-06-11,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-06-12,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-06-13,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-06-14,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-06-15,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-06-16,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-06-17,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-06-18,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-06-19,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-06-20,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-06-21,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-06-22,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-06-23,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-06-24,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-06-25,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-06-26,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-06-27,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-06-28,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-06-29,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-06-30,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-07-01,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-07-02,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-07-03,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-07-04,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-07-05,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-07-06,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-07-07,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-07-08,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-07-09,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-07-10,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-07-11,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-07-12,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-07-13,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-07-14,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-07-15,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-07-16,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-07-17,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-07-18,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-07-19,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-07-20,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-07-21,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-07-22,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-07-23,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-07-24,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-07-25,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-07-26,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-07-27,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-07-28,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-07-29,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-07-30,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-07-31,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-08-01,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-08-02,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-08-03,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-08-04,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-08-05,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-08-06,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-08-07,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-08-08,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-08-09,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-08-10,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-08-11,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-08-12,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-08-13,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-08-14,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-08-15,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-08-16,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-08-17,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-08-18,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-08-19,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-08-20,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-08-21,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-08-22,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-08-23,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-08-24,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-08-25,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-08-26,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-08-27,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-08-28,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-08-29,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-08-30,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-08-31,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-09-01,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-09-02,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-09-03,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-09-04,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-09-05,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-09-06,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-09-07,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-09-08,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-09-09,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-09-10,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-09-11,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-09-12,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-09-13,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-09-14,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-09-15,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-09-16,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-09-17,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-09-18,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-09-19,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-09-20,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-09-21,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-09-22,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-09-23,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-09-24,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-09-25,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-09-26,830657320ee51a9a8827be939bdc9fd917401c69a6ebe011ceeb66ec77b05f39,0
2022-06-01,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-06-02,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-06-03,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-06-04,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-06-05,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-06-06,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-06-07,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-06-08,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-06-09,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-06-10,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-06-11,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-06-12,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-06-13,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-06-14,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-06-15,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-06-16,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-06-17,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-06-18,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-06-19,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-06-20,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-06-21,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-06-22,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-06-23,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-06-24,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-06-25,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-06-26,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-06-27,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-06-28,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-06-29,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-06-30,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-07-01,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-07-02,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-07-03,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-07-04,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-07-05,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-07-06,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-07-07,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-07-08,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-07-09,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-07-10,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-07-11,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-07-12,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-07-13,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-07-14,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-07-15,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-07-16,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-07-17,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-07-18,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-07-19,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-07-20,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-07-21,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-07-22,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-07-23,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-07-24,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-07-25,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-07-26,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-07-27,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-07-28,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-07-29,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-07-30,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-07-31,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-08-01,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-08-02,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-08-03,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-08-04,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-08-05,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-08-06,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-08-07,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-08-08,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-08-09,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-08-10,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-08-11,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-08-12,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-08-13,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-08-14,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-08-15,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-08-16,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-08-17,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-08-18,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-08-19,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-08-20,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-08-21,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-08-22,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-08-23,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-08-24,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-08-25,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-08-26,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-08-27,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-08-28,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-08-29,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-08-30,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-08-31,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-09-01,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-09-02,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-09-03,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-09-04,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-09-05,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-09-06,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-09-07,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-09-08,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-09-09,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-09-10,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-09-11,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-09-12,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-09-13,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-09-14,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-09-15,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-09-16,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-09-17,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-09-18,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-09-19,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-09-20,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-09-21,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-09-22,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-09-23,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-09-24,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-09-25,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-09-26,bfcd4d42ffe4cdf361ba1acb0d4abd6c16b2f209f269f7be2f1279d93f37e0e9,0
2022-06-01,7d7fbf5c6340fe8e74a19982cb8d042606011f55024991efc4c57152f702fa91,0
2022-06-02,7d7fbf5c6340fe8e74a19982cb8d042606011f55024991efc4c57152f702fa91,0
2022-06-03,7d7fbf5c6340fe8e74a19982cb8d042606011f55024991efc4c57152f702fa91,0
2022-06-04,7d7fbf5c6340fe8e74a19982cb8d042606011f55024991efc4c57152f702fa91,0
2022-06-05,7d7fbf5c6340fe8e74a19982cb8d042606011f55024991efc4c57152f702fa91,0
2022-06-06,7d7fbf5c6340fe8e74a19982cb8d042606011f55024991efc4c57152f702fa91,0
2022-06-07,7d7fbf5c6340fe8e74a19982cb8d042606011f55024991efc4c57152f702fa91,0
2022-06-08,7d7fbf5c6340fe8e74a19982cb8d042606011f55024991efc4c57152f702fa91,0
2022-06-09,7d7fbf5c6340fe8e74a19982cb8d042606011f55024991efc4c57152f702fa91,0
2022-06-10,7d7fbf5c6340fe8e74a19982cb8d042606011f55024991efc4c57152f702fa91,0
2022-06-11,7d7fbf5c6340fe8e74a19982cb8d042606011f55024991efc4c57152f702fa91,0
2022-06-12,7d7fbf5c6340fe8e74a19982cb8d042606011f55024991efc4c57152f702fa91,0
2022-06-13,7d7fbf5c6340fe8e74a19982cb8d042606011f55024991efc4c57152f702fa91,0
2022-06-14,7d7fbf5c6340fe8e74a19982cb8d042606011f55024991efc4c57152f702fa91,0
